DataNumber:4274
Load			Extension			Broadwise Extension			Displacement			Stress			Strain			Time
12.0000		0.7071		0.0000		0.6970		120.0000		1.4141		9.7000
12.2000		0.7071		0.0000		0.6970		122.0000		1.4141		9.7500
12.3000		0.7172		0.0000		0.7071		123.0000		1.4343		9.8000
12.4000		0.7172		0.0000		0.7071		124.0000		1.4343		9.8500
12.6000		0.7172		0.0000		0.7071		126.0000		1.4343		9.9000
12.7000		0.7273		0.0000		0.7172		127.0000		1.4545		9.9500
12.8000		0.7273		0.0000		0.7172		128.0000		1.4545		10.0000
12.9000		0.7374		0.0000		0.7273		129.0000		1.4747		10.0500
12.9000		0.7374		0.0000		0.7273		129.0000		1.4747		10.1000
12.7000		0.7475		0.0000		0.7374		127.0000		1.4949		10.1500
12.2000		0.7475		0.0000		0.7374		122.0000		1.4949		10.2000
12.2000		0.7475		0.0000		0.7374		122.0000		1.4949		10.2500
12.4000		0.7576		0.0000		0.7475		124.0000		1.5152		10.3000
12.7000		0.7576		0.0000		0.7475		127.0000		1.5152		10.3500
12.8000		0.7576		0.0000		0.7475		128.0000		1.5152		10.4000
12.9000		0.7677		0.0000		0.7576		129.0000		1.5354		10.4500
13.0000		0.7677		0.0000		0.7576		130.0000		1.5354		10.5000
13.1000		0.7778		0.0000		0.7677		131.0000		1.5556		10.5500
13.2000		0.7778		0.0000		0.7677		132.0000		1.5556		10.6000
13.3000		0.7778		0.0000		0.7677		133.0000		1.5556		10.6500
13.4000		0.7879		0.0000		0.7778		134.0000		1.5758		10.7000
13.5000		0.7879		0.0000		0.7778		135.0000		1.5758		10.7500
13.5000		0.7980		0.0000		0.7879		135.0000		1.5960		10.8000
13.6000		0.7980		0.0000		0.7879		136.0000		1.5960		10.8500
13.6000		0.8081		0.0000		0.7980		136.0000		1.6162		10.9000
13.7000		0.8081		0.0000		0.7980		137.0000		1.6162		10.9500
13.8000		0.8182		0.0000		0.8081		138.0000		1.6364		11.0000
13.9000		0.8182		0.0000		0.8081		139.0000		1.6364		11.0500
13.9000		0.8182		0.0000		0.8081		139.0000		1.6364		11.1000
14.0000		0.8283		0.0000		0.8182		140.0000		1.6566		11.1500
14.1000		0.8283		0.0000		0.8182		141.0000		1.6566		11.2000
14.1000		0.8384		0.0000		0.8283		141.0000		1.6768		11.2500
14.2000		0.8384		0.0000		0.8283		142.0000		1.6768		11.3000
14.3000		0.8384		0.0000		0.8283		143.0000		1.6768		11.3500
14.4000		0.8485		0.0000		0.8384		144.0000		1.6970		11.4000
14.4000		0.8485		0.0000		0.8384		144.0000		1.6970		11.4500
14.4000		0.8586		0.0000		0.8485		144.0000		1.7172		11.5000
14.5000		0.8586		0.0000		0.8485		145.0000		1.7172		11.5500
14.6000		0.8586		0.0000		0.8485		146.0000		1.7172		11.6000
14.6000		0.8687		0.0000		0.8586		146.0000		1.7374		11.6500
14.7000		0.8687		0.0000		0.8586		147.0000		1.7374		11.7000
14.8000		0.8788		0.0000		0.8687		148.0000		1.7576		11.7500
14.9000		0.8788		0.0000		0.8687		149.0000		1.7576		11.8000
14.9000		0.8889		0.0000		0.8788		149.0000		1.7778		11.8500
14.9000		0.8889		0.0000		0.8788		149.0000		1.7778		11.9000
15.0000		0.8889		0.0000		0.8788		150.0000		1.7778		11.9500
15.1000		0.8990		0.0000		0.8889		151.0000		1.7980		12.0000
15.2000		0.8990		0.0000		0.8889		152.0000		1.7980		12.0500
15.2000		0.9091		0.0000		0.8990		152.0000		1.8182		12.1000
15.3000		0.9091		0.0000		0.8990		153.0000		1.8182		12.1500
15.4000		0.9192		0.0000		0.9091		154.0000		1.8384		12.2000
15.4000		0.9192		0.0000		0.9091		154.0000		1.8384		12.2500
15.5000		0.9192		0.0000		0.9091		155.0000		1.8384		12.3000
15.6000		0.9293		0.0000		0.9192		156.0000		1.8586		12.3500
15.6000		0.9293		0.0000		0.9192		156.0000		1.8586		12.4000
15.7000		0.9394		0.0000		0.9293		157.0000		1.8788		12.4500
15.8000		0.9394		0.0000		0.9293		158.0000		1.8788		12.5000
15.8000		0.9394		0.0000		0.9293		158.0000		1.8788		12.5500
15.9000		0.9495		0.0000		0.9394		159.0000		1.8990		12.6000
15.9000		0.9495		0.0000		0.9394		159.0000		1.8990		12.6500
16.0000		0.9596		0.0000		0.9495		160.0000		1.9192		12.7000
16.1000		0.9596		0.0000		0.9495		161.0000		1.9192		12.7500
16.2000		0.9697		0.0000		0.9596		162.0000		1.9394		12.8000
16.3000		0.9697		0.0000		0.9596		163.0000		1.9394		12.8500
16.3000		0.9697		0.0000		0.9596		163.0000		1.9394		12.9000
16.4000		0.9798		0.0000		0.9697		164.0000		1.9596		12.9500
16.4000		0.9798		0.0000		0.9697		164.0000		1.9596		13.0000
16.5000		0.9899		0.0000		0.9798		165.0000		1.9798		13.0500
16.6000		0.9899		0.0000		0.9798		166.0000		1.9798		13.1000
16.7000		0.9899		0.0000		0.9798		167.0000		1.9798		13.1500
16.7000		1.0000		0.0000		0.9899		167.0000		2.0000		13.2000
16.8000		1.0000		0.0000		0.9899		168.0000		2.0000		13.2500
16.8000		1.0101		0.0000		1.0000		168.0000		2.0202		13.3000
16.9000		1.0101		0.0000		1.0000		169.0000		2.0202		13.3500
17.0000		1.0202		0.0000		1.0101		170.0000		2.0404		13.4000
17.0000		1.0202		0.0000		1.0101		170.0000		2.0404		13.4500
17.1000		1.0202		0.0000		1.0101		171.0000		2.0404		13.5000
17.2000		1.0303		0.0000		1.0202		172.0000		2.0606		13.5500
17.3000		1.0303		0.0000		1.0202		173.0000		2.0606		13.6000
17.3000		1.0303		0.0000		1.0202		173.0000		2.0606		13.6500
17.3000		1.0404		0.0000		1.0303		173.0000		2.0808		13.7000
17.4000		1.0404		0.0000		1.0303		174.0000		2.0808		13.7500
17.5000		1.0505		0.0000		1.0404		175.0000		2.1010		13.8000
17.6000		1.0505		0.0000		1.0404		176.0000		2.1010		13.8500
17.6000		1.0606		0.0000		1.0505		176.0000		2.1212		13.9000
17.7000		1.0606		0.0000		1.0505		177.0000		2.1212		13.9500
17.8000		1.0606		0.0000		1.0505		178.0000		2.1212		14.0000
17.8000		1.0707		0.0000		1.0606		178.0000		2.1414		14.0500
17.8000		1.0707		0.0000		1.0606		178.0000		2.1414		14.1000
18.0000		1.0808		0.0000		1.0707		180.0000		2.1616		14.1500
